review,true_label,pred_label,confidence
" أن تزغزغ أحدهم: هو أن تنتزع منه الضحك عنوة وهو في أغلب الأوقات لا يريد ذلك ذلك ما حاول د.أحمد أن يفعل هنا وفي أغلب الأوقات لم أضحك فعلاً ولكنها ظلت محاولة تبعثك ع الضيق مثل الزغزغة بالفعل ., أياً ما كان هذا فأنا لم أحبه ولم أكرهه . ولكني راودني الهاجس الشهير لنجاح الكتاب: هل يستحق أن أشتريه لأحتفظ به مثلما أفعل مع كتب كثيرة فرأتها ثم إقتنيتها؟ . -- الإجابة: لا هو لا يستحق . إذن هو لم يرتقي لأن يعيش طويلاً في نظري .لم يعجبني من الممكن جداً أن تضحك وليس هذا بمدلول عن نجاح الكاتب . ه ذا الضحك هو كثير الشبه بالحكايات التي نسمعها من أصدقائنا على المقاهي دون أن يكون لأحدهم ثقافة كاتب أو راوي ميزته الوحيده: أنه ينتهي سريعاً ",0,1,0.818
 مممممم مش عارف أوصف رأيي في الرواية هي زي اللي قبلها يوتوبيا هتسيب جواك شوية مشاعر سلبية أجاد دكتور أحمد في جمع كل هذه الشخصيات مع إظهار عمق شخصياتهم و بدون تسطيح في رواية واحدة أحيانا ممكن تتوه لكن بصورة قليلة لا تتناسب مع كثرة الشخصيات و دي براعة من دكتور أحمد مشكلة الرواية إن مفيش عقدة محددة ، مجرد سرد أحداث و ممكن تاخد منها قيمة في الآخر ، هي أقرب لمجموعة خواطر و كمان ما عجبنيش كثرة البهارات الجنسية على غير عادة دكتور أحمد إجمالا الرواية مقبولة و إن كانت لا تباري يوتوبيا و ما وصلتش لتوقعاتي بالمناسبة ، الغلاف من تصميم المبدع أحمد مراد ، تصميم روعة ,0,0,0.539
 مخيف بشكل يفوق الوصف,2,1,0.991
" كتاب بسيط . مفاهيم جميلة وبسيطة في نفس الوقت, الكتاب عبارة عن فصلين, الفصل الأول تعليق على بعض الأقوال للمهاتيما غاندي (فيها لوي للأعناق أحيانا) والقسم الثاني رحلة للشقيري يحاول فيها إضافة بعض المعاني للحياة . أسلوب الكتاب بسيط وكأنه كلام عوام, ما فيه أي تعقيد",0,2,0.519
 كلماته جميييييييلة اوى :) فوق الرائع,0,0,0.991
 لم أستطع اكمالها وصلت الى الربع الاول منها فقط، لم تروق لي.,0,1,0.932
 أرى أشياء رائعة,2,0,0.985
 راااااااااااااااااااااااااااااااااااااااااااائع,2,0,0.942
" الرواية رائعة، و الأسلوب القصصى أروع.فالتحليل النفسى للشخصيات و تسلسل الأحداث كان فى قمة السلاسة و التشويق, لكن بعتب على الكاتب الألفاظ و الايحائات التى أفسدت هذه المتعة،كان من الممكن أن يكون ""موضوع"" الرواية موضوع تانى و كانت هتبقى حلوة برضة :)))))",2,0,0.992
 رواية جيدة و شيقة و مليئة بالأحداث الممتعة و لكن يعيبها حدة الإنتقال بين الأحداث فيتولد الإحساس بعدم الإنسياب و كذلك ضعف أسلوب الكاتب نسبياً في جزء كبير من الرواية.,1,0,0.75
" حياة في الأدارة يعتبر الكتاب الثاني الذي قرأته لغازي القصيبي. منذ الصفحات الأولى استرجعت أسلوبه في السرد في حين أن أول كتاب/رواية أقرأه له كان منذ سنين , أسلوبة مستمر ويستمر في أخذك معه. تجارب غازي في الادارة غنية جدا و مفيدة ، وأجمل ما فيها أن عين غازي كانت في الأول وأخير ما يخدم العمل والناس. افاداتي لم تكن معلومات واستفاده من خبره , بل كانت هناك اجابات لأسئلة تدور بيني وبين نفسي . عندما انتهيت من وقراءة اخر اسطر غازي لافادة الاجيال ,تساءلت ان كان ترتيب هذه السيرة في شكل فصول للفترات والمهام ان يسهل العودة اليها والاستفادة منها كمرجع ؟؟! أو قد يكون السرد بتلك الطريقة قد اضفى شيء من جمال الجذب لاستكمال القراءة. شكرا غازي , ",1,0,0.873
 مش زى ماكنت متصوره,0,1,0.519
 لا أفهم هل ينبغي كتابة رواية حتى يتم ذكر فيها مشاهد غبية لن يفيد ذكرها بكل تلك التفاصيل هل عيبا أن يكتب الكاتب العربي رواية محترمة لقد أفسد علي متعة القراءة وألقيتها في الدولاب ولا أريد أن أنظر لها ثانية أخجل من وجودها معي لقد حدثت لي حالة القرف نفسها مع عزازيل ولكنها كانت مستعارة أما هذه فاشتريتها مع الأسف هل أصبحت كل قضية الكتاب أن يناقشوا مشاهد جسد المرأة ألا يوجد قضايا تنتمي للعالم الانساني وليس الحيواني وإذا كان من الضروري كتابة مشهد الاغتصاب أينبغي أن يتم ذكره على هذا النحو أما إذا وجدت مشاعر حب حقيقية فلا يمكن أن يذكرها الكاتب بعلاقة جسدية بين اثنين فهذا ليس شيئا انسانيا انها غابة ما الذي يفرقهم عن الحيوانات اذا !!! :( ,0,1,0.995
" لو كتب نجيب محفوظ سيرة ذاتيه أعتقد لن تكون أفضل وأعمق وأبسط من أصداء السيرة الذاتيه. مع بداية قراءتي للكتاب قررت مع كل قصة تعجبني أسجل رقم صفحتها وأنتهي بي الأمر إني رقمت معظم صفحات الكتاب. من أجمل ما قرأت طبعاً ولكن كارهي الرمزية يمعتنون. أعجبني كمثال سريع: في الحجرة الواسعه، علي مائدة الرحمن، الؤلؤة، المصادفة، الحنين، ساعة الحساب، ليلي، علي الشاطئ، الانبهار، الذكري، الندم، المعركة، حوار الأصيل، الرحلة، المهمة، في وصف العاصفة.ولو كتبت كل قصة أعجبتني مش هنتهي! وجود الشيخ عبد ربه التائه كان مفاجأة الكتاب السارة.الحياة من منظور إنساني ومنطقي.لإن ""أشمل صراع في الوجود هو الصراع بين الحب والموت."" و ""لا بارك الله في الهاربين"" ",2,1,0.861
 الرواية بسيطة جداً في لغتها و سردها كما لا يخلو أسلوبها من التواءات و تناقضات! أشعر أن شعبية الرواية و انتشارها وراءها حملة إعلامية قوية دعمتها أسماء ثقيلة على الساحة، ربما يرجع ذلك لعلاقات أسرة المؤلفة التي لا تفتقر إلى النفوذ!,0,2,0.577
 الكتاب رائع في الفصل الأول لدرجة إنو بكيت وهو يوصف تجربته في المطعم. وكان الفصل الثاني مناسب للما تابع مهند أبو دية. أما الفصل الأخير كان ماله داعي. لكنها عودة موفقة لي مع تركي الدخيل بعد كتاب كنت في أفغانستان أول ما صدر. بالنسبة للنسخة الصوتية : صوت أحمد حسني وقراءته كانت جيدة، وجودة الصوت كانت رائعة. ,0,0,0.984
 اقتباسات: * أن تتواضع يعني أن تعتقد أنك مهم لسبب أو لآخر، ثم تقوم بجهد التنازل و التساوي لبعض الوقت بالآخرين، دون أن تنسى تماماً أنك أهم منهم *ليس هناك من حقيقة واحدة. الحقيقة ليست نقطة ثابتة، إنها تتغير فينا و تتغير معنا *عندما نكون تعساء ندرك تعاستنا، و لكن عندما نكون سعداء، لا نعي ذلك إلا في ما بعد، إن السعادة اكتشاف متأخر *أجمل حب هو الذي يأتيك أثناء بحثك عن شيء آخر *من السهل أن تعرف كيف تتحرر، و لكن من الصعب أن تكون حراً ,2,0,0.636
" مش عارف هيا صغيرة جدا ولا من حلاوتها خلصت بسرعه بس بردو في احساس انها صغيرة ترتيب الاحداث جاااحد جامد جدا والنهاية ملحمية بس كنت مستني ""نهاية"" في النهاية مش مجرد شكل ملحمي جميل",2,0,0.945
